,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,No_tags
21818,384763,559,186,24,False,False,1
21819,1089188,2489,1278,0,True,False,19
21820,1270959,8876,5064,1994,False,False,40
21821,255490,6534,618,441,False,False,17
21822,173829,573,168,71,False,False,24
21823,549462,2915,835,223,False,False,13
21824,2072256,55309,1853,2809,False,False,27
21825,72467,629,102,40,False,False,8
21826,2031655,43009,2082,2735,False,False,23
21827,175043,5398,192,1206,False,False,16
21828,120925,789,65,52,False,False,11
21829,344379,2427,390,196,False,False,14
21830,197406,774,224,64,False,False,20
21831,143503,1367,144,201,False,False,4
21832,419327,8342,140,438,False,False,18
21833,225536,4995,90,231,False,False,20
21834,285857,1802,289,148,False,False,33
21835,385202,6439,211,427,False,False,21
21836,4088020,50700,3090,2007,False,False,38
21837,140658,4658,55,247,False,False,7
21838,728250,2931,276,112,False,False,10
21839,60755,928,115,57,False,False,1
21840,81773,5606,406,955,False,False,17
21841,411888,2297,420,320,False,False,14
21842,540011,27401,2481,1997,False,False,24
21843,431834,24675,1234,1828,False,False,19
21844,471445,5786,1723,1479,False,False,17
21845,1344352,5059,1074,979,False,False,7
21846,303613,795,276,73,False,False,22
21847,7053536,525349,8940,46669,False,False,13
21848,272843,552,56,43,False,False,10
21849,222400,13807,369,1216,False,False,17
21850,230941,835,99,201,False,False,4
21851,1096124,3984,12095,0,True,False,21
21852,464077,2848,379,103,False,False,11
21853,14160344,244404,6085,21198,False,False,24
21854,238890,0,0,113,False,True,12
21855,865261,16272,380,538,False,False,14
21856,2216785,41176,1626,1739,False,False,16
21857,2474914,16576,2143,1209,False,False,22
21858,171888,371,99,35,False,False,39
21859,119064,168,158,50,False,False,21
21860,38816,437,58,67,False,False,23
21861,449508,2326,1169,936,False,False,28
21862,297905,1214,491,494,False,False,21
21863,65373,367,55,9,False,False,18
21864,175211,511,81,39,False,False,27
21865,446871,34104,554,2390,False,False,26
21866,97547,2104,295,484,False,False,35
21867,1288003,38456,2529,1294,False,False,35
21868,164568,16733,1477,864,False,False,19
21869,55126,195,39,29,False,False,15
21870,53267,519,66,28,False,False,36
21871,59116,3304,67,575,False,False,1
21872,74395,260,24,16,False,False,10
21873,668193,5503,234,179,False,False,32
21874,1204556,4111,814,0,True,False,12
21875,222719,1568,105,0,False,False,18
21876,265608,1612,153,149,False,False,23
21877,145530,1313,143,52,False,False,14
21878,975738,20429,824,1179,False,False,34
21879,2842871,166109,2699,9020,False,False,4
21880,615934,13861,1162,413,False,False,18
21881,43181,481,86,25,False,False,6
21882,111063,0,0,0,True,True,28
21883,63566,89,228,81,False,False,20
21884,123715,95,65,29,False,False,29
21885,735543,4881,682,442,False,False,14
21886,72716,280,44,1,False,False,11
21887,709998,6700,658,311,False,False,9
21888,88729,969,91,86,False,False,15
21889,130344,3785,1045,988,False,False,8
21890,222305,12104,214,917,False,False,10
21891,354895,6551,220,664,False,False,12
21892,449467,1924,503,234,False,False,14
21893,975348,16305,1439,2795,False,False,23
21894,260279,446,454,121,False,False,4
21895,91847,2626,142,120,False,False,10
21896,162028,719,186,53,False,False,22
21897,67990,2218,113,0,True,False,49
21898,1158501,77228,3340,4331,False,False,19
21899,39033,157,59,7,False,False,15
21900,296088,10243,307,400,False,False,14
21901,325610,9996,1040,1572,False,False,19
21902,17819,553,7,0,True,False,2
21903,435188,14387,703,1431,False,False,44
21904,41558,4614,54,452,False,False,29
21905,447385,1183,509,480,False,False,17
21906,334439,1805,770,688,False,False,23
21907,1189537,8153,2289,2753,False,False,13
21908,454850,8131,377,3244,False,False,39
21909,118075,502,132,43,False,False,7
21910,229070,1925,114,41,False,False,24
21911,94053,2624,194,256,False,False,22
21912,46421,189,35,8,False,False,14
21913,43738208,1658756,94043,148548,False,False,7
21914,363102,8448,402,701,False,False,16
21915,133920,1230,100,101,False,False,35
21916,147039,685,45,66,False,False,22
21917,146888,2705,160,234,False,False,18
21918,140836,681,40,18,False,False,15
21919,819977,4662,1229,1094,False,False,25
21920,320270,16298,2375,1478,False,False,29
21921,365146,1175,184,91,False,False,9
21922,277298,3630,865,176,False,False,19
21923,67590,192,7,6,False,False,28
21924,95077,5295,185,778,False,False,49
21925,161762,4861,256,1100,False,False,9
21926,91923,170,32,3,False,False,10
21927,39704,302,20,35,False,False,25
21928,43321,157,9,119,False,False,10
21929,623996,7396,106,263,False,False,10
21930,48158,589,32,32,False,False,14
21931,169974,1622,82,48,False,False,17
21932,113090,2821,4242,876,False,False,1
21933,125350,3740,231,1027,False,False,6
21934,6471873,115630,2730,9548,False,False,17
21935,119890,608,21,21,False,False,10
21936,789432,8561,65,124,False,False,22
21937,155547,267,42,8,False,False,21
21938,276174,3832,730,1485,False,False,14
21939,173886,18622,651,4049,False,False,41
21940,722051,2975,205,167,False,False,23
21941,30180849,1242231,16902,158039,False,False,16
21942,4378130,202608,21502,24951,False,False,25
21943,2245003,278907,16084,30379,False,False,17
21944,1480483,4763,1192,708,False,False,29
21945,463403,3500,539,518,False,False,37
21946,1068934,127806,3207,8509,False,False,17
21947,1194213,45444,1336,3120,False,False,14
21948,2079090,5393,1559,1878,False,False,14
21949,7491195,539986,15441,44701,False,False,22
21950,2461051,19275,2018,1434,False,False,13
21951,764380,3367,445,211,False,False,35
21952,103536,742,139,26,False,False,25
21953,1807110,21238,2444,1968,False,False,26
21954,1036551,41543,3270,2934,False,False,34
21955,2695116,10542,3155,1275,False,False,30
21956,634142,4942,471,1041,False,False,23
21957,173274,976,220,126,False,False,28
21958,277431,2113,489,701,False,False,33
21959,340442,723,304,260,False,False,18
21960,80803,671,108,74,False,False,23
21961,252455,11828,1077,637,False,False,22
21962,1552282,41884,1132,1665,False,False,25
21963,3851828,30955,2832,1674,False,False,10
21964,384763,559,186,24,False,False,1
21965,1089188,2489,1278,0,True,False,19
21966,1270959,8876,5064,1994,False,False,40
21967,255490,6534,618,441,False,False,17
21968,173829,573,168,71,False,False,24
21969,549462,2915,835,223,False,False,13
21970,2072256,55309,1853,2809,False,False,27
21971,72467,629,102,40,False,False,8
21972,2031655,43009,2082,2735,False,False,23
21973,175043,5398,192,1206,False,False,16
21974,120925,789,65,52,False,False,11
21975,344379,2427,390,196,False,False,14
21976,197406,774,224,64,False,False,20
21977,143503,1367,144,201,False,False,4
21978,419327,8342,140,438,False,False,18
21979,225536,4995,90,231,False,False,20
21980,285857,1802,289,148,False,False,33
21981,385202,6439,211,427,False,False,21
21982,4088020,50700,3090,2007,False,False,38
21983,140658,4658,55,247,False,False,7
21984,728250,2931,276,112,False,False,10
21985,60755,928,115,57,False,False,1
21986,81773,5606,406,955,False,False,17
21987,411888,2297,420,320,False,False,14
21988,540011,27401,2481,1997,False,False,24
21989,431834,24675,1234,1828,False,False,19
21990,36112519,1355010,22416,170801,False,False,16
21991,3439330,140768,7204,8014,False,False,25
21992,2825197,29079,3249,4621,False,False,35
21993,6382446,247093,26514,28397,False,False,25
21994,3337235,8916,2637,1512,False,False,29
21995,1253476,65063,8743,4586,False,False,19
21996,642978,16380,443,498,False,False,23
21997,2598629,298444,17856,32859,False,False,17
21998,941806,5815,976,944,False,False,39
21999,430679,1776,459,60,False,False,25
22000,682177,14938,657,596,False,False,16
22001,406973,2266,536,316,False,False,23
22002,1068728,51117,2440,3113,False,False,55
22003,816538,3613,867,902,False,False,33
22004,7882009,550460,15891,45422,False,False,22
22005,3270284,22669,2512,1633,False,False,13
22006,559577,5067,1013,434,False,False,17
22007,1497274,3577,2969,83,False,False,22
22008,1265901,10710,3091,2077,False,False,17
22009,1212761,136579,3549,8958,False,False,17
22010,539406,3222,550,208,False,False,23
22011,1313501,47796,1433,3336,False,False,14
22012,2278394,5642,1683,1934,False,False,14
22013,325989,1581,334,175,False,False,28
22014,86282,695,88,108,False,False,16
22015,531491,1090,330,63,False,False,1
22016,690971,3277,577,249,False,False,33
22017,838945,5668,581,1139,False,False,23
22018,898436,3639,500,223,False,False,35
22019,474104,9751,1033,624,False,False,17
22020,3502833,12591,3977,1563,False,False,30
22021,609065,1054,497,367,False,False,18
22022,129759,14027,172,1573,False,False,8
22023,154345,1380,85,131,False,False,22
22024,1187593,44803,3554,3113,False,False,34
22025,350954,13681,1386,696,False,False,22
22026,200908,1350,255,138,False,False,8
22027,2203343,23030,2722,2129,False,False,26
22028,407054,20726,438,1226,False,False,17
22029,805859,3536,1024,273,False,False,13
22030,633350,1243,550,119,False,False,22
22031,659290,2591,1187,1034,False,False,23
22032,144659,1292,260,93,False,False,1
22033,226725,5850,81,272,False,False,7
22034,972747,33246,2361,2418,False,False,18
22035,101824,8468,470,1767,False,False,30
22036,1708285,44128,1225,1640,False,False,25
22037,112694,0,0,55,False,True,14
22038,41463,295,17,23,False,False,18
22039,349734,2800,333,216,False,False,29
22040,4228509,31902,3017,1734,False,False,10
22041,130486,7018,604,1056,False,False,17
22042,35907,290,58,21,False,False,24
22043,111087,3513,65,183,False,False,22
22044,136403,1037,83,68,False,False,15
22045,269255,931,280,72,False,False,20
22046,1333118,2891,1482,0,True,False,19
22047,29226,3457,29,236,False,False,30
22048,123859,317,175,72,False,False,6
22049,358701,1084,152,262,False,False,4
22050,3520365,255975,3514,22873,False,False,9
22051,68558,3536,109,958,False,False,13
22052,1386629,9421,5490,2107,False,False,40
22053,334726,61387,1432,19225,False,False,26
22054,2349138,59844,2032,2966,False,False,27
22055,4784549,56169,3482,2240,False,False,38
22056,170240,993,81,68,False,False,11
22057,52067,0,0,8,False,True,8
22058,115311,1001,104,165,False,False,12
22059,156641,2642,403,532,False,False,35
22060,475908,8850,167,447,False,False,18
22061,260607,283,355,106,False,False,23
22062,203342,20554,363,1902,False,False,30
22063,109375,120,347,117,False,False,14
22064,2790741,83509,2926,8290,False,False,32
22065,505368,7436,265,462,False,False,21
22066,46977,105,87,18,False,False,13
22067,168426,1299,80,3,False,False,17
22068,115006,8558,123,699,False,False,34
22069,636373,0,0,261,False,True,9
22070,32252,1128,50,133,False,False,3
22071,193463,5990,119,298,False,False,25
22072,26646,1301,40,11,False,False,14
22073,69560,171,23,12,False,False,24
22074,729016,2310,301,269,False,False,10
22075,921053,3460,343,140,False,False,10
22076,444898,5468,405,444,False,False,18
22077,255674,5363,105,225,False,False,20
22078,35777,3302,127,206,False,False,11
22079,320486,574,192,65,False,False,39
22080,236361,388,338,87,False,False,22
22081,489577,25995,1347,1899,False,False,19
22082,54483,210,16,21,False,False,10
22083,1629178,12301,558,1095,False,False,21
22084,165969,893,68,141,False,False,29
22085,45796,173,55,5,False,False,15
22086,60468,604,130,35,False,False,19
22087,139146,348,183,227,False,False,18
22088,573453,28135,2558,2024,False,False,24
22089,23848,310,45,12,False,False,11
22090,597492,2806,561,382,False,False,14
22091,1582719,4819,999,0,True,False,12
22092,979197,17557,429,557,False,False,14
22093,109531,122,377,127,False,False,20
22094,1428232,5249,1122,1007,False,False,7
22095,221166,533,181,56,False,False,18
22096,157355,258,38,24,False,False,18
22097,20545,2012,25,181,False,False,8
22098,125150,3749,238,217,False,False,19
22099,113595,2209,122,458,False,False,23
22100,165006,1103,116,64,False,False,25
22101,80246,379,56,0,True,False,4
22102,71475,185,97,31,False,False,23
22103,815195,16293,1389,442,False,False,18
22104,2893991,17776,2365,1272,False,False,22
22105,244215,800,40,24,False,False,10
22106,147522,0,0,0,True,True,28
22107,34217,1384,45,160,False,False,53
22108,29611,3230,40,160,False,False,21
22109,7478504,536989,9270,47113,False,False,13
22110,1123815,4048,12290,0,True,False,21
22111,11886,928,1,160,False,False,21
22112,93249,2400,203,98,False,False,42
22113,471584,2854,385,28,False,False,11
22114,23697,322,41,23,False,False,30
22115,108770,594,84,87,False,False,35
22116,227714,608,94,43,False,False,27
22117,204601,1803,77,76,False,False,19
22118,85773,566,167,89,False,False,14
22119,52987,519,60,14,False,False,14
22120,101534,320,56,2,False,False,11
22121,485463,2427,1218,983,False,False,28
22122,251635,14633,384,1271,False,False,17
22123,325665,1288,525,505,False,False,21
22124,73059,380,61,6,False,False,18
22125,822958,16565,145,790,False,False,17
22126,109217,5153,356,1059,False,False,10
22127,179407,1424,163,64,False,False,14
22128,183202,17896,1585,905,False,False,19
22129,58291,202,74,8,False,False,15
22130,93338,444,34,55,False,False,22
22131,52622,3479,159,907,False,False,11
22132,36112519,1355010,22416,170801,False,False,16
22133,3439330,140768,7204,8014,False,False,25
22134,2825197,29079,3249,4621,False,False,35
22135,6382446,247093,26513,28397,False,False,25
22136,3337235,8916,2637,1512,False,False,29
22137,1253476,65063,8743,4586,False,False,19
22138,642978,16380,443,498,False,False,23
22139,2598629,298444,17856,32859,False,False,17
22140,941806,5815,976,944,False,False,39
22141,430679,1776,459,60,False,False,25
22142,682177,14938,657,596,False,False,16
22143,406973,2266,536,316,False,False,23
22144,1068728,51117,2440,3113,False,False,55
22145,816538,3613,867,902,False,False,33
22146,7882009,550460,15891,45422,False,False,22
22147,3270284,22669,2512,1633,False,False,13
22148,559577,5067,1013,434,False,False,17
22149,1497274,3577,2969,83,False,False,22
22150,1265901,10710,3091,2077,False,False,17
22151,1212761,136579,3549,8958,False,False,17
22152,539406,3222,550,208,False,False,23
22153,1313501,47796,1433,3336,False,False,14
22154,2278394,5642,1683,1934,False,False,14
22155,325989,1581,334,175,False,False,28
22156,86282,695,88,108,False,False,16
22157,531491,1090,330,63,False,False,1
22158,690971,3277,577,249,False,False,33
22159,838945,5668,581,1139,False,False,23
22160,898436,3639,500,223,False,False,35
22161,474104,9751,1033,624,False,False,17
22162,3502833,12591,3977,1563,False,False,30
22163,609065,1054,497,367,False,False,18
22164,129759,14027,172,1573,False,False,8
22165,154345,1380,85,131,False,False,22
22166,1187593,44803,3554,3113,False,False,34
22167,350954,13681,1386,696,False,False,22
22168,200908,1350,255,138,False,False,8
22169,2203343,23030,2722,2129,False,False,26
22170,407054,20726,438,1226,False,False,17
22171,805859,3536,1024,273,False,False,13
22172,633350,1243,550,119,False,False,22
22173,659290,2591,1187,1034,False,False,23
22174,144659,1292,260,93,False,False,1
22175,226791,5850,81,272,False,False,7
22176,972747,33246,2361,2418,False,False,18
22177,101824,8468,470,1767,False,False,30
22178,1708285,44128,1225,1640,False,False,25
22179,112694,0,0,55,False,True,14
22180,41463,295,17,23,False,False,18
22181,349734,2800,333,216,False,False,29
22182,5936769,170517,9624,9932,False,False,25
22183,13517404,218252,38691,18562,False,False,22
22184,39980116,1420088,26136,177598,False,False,16
22185,5489650,44489,5598,7281,False,False,35
22186,8020245,277004,29998,30935,False,False,25
22187,1677266,26270,1012,732,False,False,23
22188,1644984,75442,11118,5422,False,False,19
22189,1835070,15354,4621,2782,False,False,1
22190,3724319,10219,3182,1830,False,False,29
22191,681924,3511,897,370,False,False,23
22192,1163924,6898,1244,1096,False,False,39
22193,337209,3229,343,129,False,False,1
22194,662985,13779,451,1114,False,False,25
22195,974186,47364,842,2180,False,False,17
22196,967765,17824,832,677,False,False,16
22197,2841734,311451,18854,34732,False,False,17
22198,528232,2051,549,72,False,False,25
22199,1301896,56925,2841,3428,False,False,55
22200,117822,327,264,119,False,False,16
22201,545664,3719,897,278,False,False,13
22202,315947,2590,231,0,True,False,8
22203,368113,2314,184,201,False,False,22
22204,1113627,4384,1045,1016,False,False,33
22205,224834,1395,177,210,False,False,16
22206,3892492,24934,2806,1820,False,False,14
22207,783214,5780,1486,480,False,False,17
22208,313628,4066,461,692,False,False,5
